N,R,D,GPU,Network,Approach,transfer_NxN,matmul_NxN,matmul_NxN_x_Nx1,matmul_RxN_x_NxN,inverse_NxN,transfer_Nx1,transfer_RxN,addition_NxN,addition_Nx1,addition_RxN,randgen_NxN,randgen_Nx1,decentralized_protocol,total_time
5000,500,5,A100 80GB PCIe,Enterprise,fixed-point,1.605,0.07154563292860985,0.004821321616570155,0.009509965777397156,0.05061488337814808,0.00532,0.165,0.0007565195361773173,1.5130390723546346e-07,9.827315807342529e-05,0.00307129193097353,0.00307129193097353,1.12176713311217,11.637630810108798
5000,500,5,A100 80GB PCIe,DataCenter,floating-point,0.1605,0.01512194685637951,0.00021996969978014627,0.0015109702944755554,0.05061488337814808,0.000532,0.0165,0.0007575924197832743,1.5151848395665487e-07,9.546925624211629e-05,0.0014488509856164455,0.0014488509856164455,0.6105265980359207,1.765194182545731
5000,500,5,A100 80GB PCIe,DataCenter,fixed-point,0.1605,0.07154563292860985,0.004821321616570155,0.009509965777397156,0.05061488337814808,0.000532,0.0165,0.0007565195361773173,1.5130390723546346e-07,9.827315807342529e-05,0.00307129193097353,0.00307129193097353,0.6105265980359207,2.148026275032549
5000,500,5,H200,Residential,floating-point,16.03,0.0046604706440120935,0.00011872624357541402,0.0005199133108059565,0.02783253937959671,0.0332,1.6300000000000001,0.000290470818678538,5.8094163735707605e-08,4.6075632174809776e-05,0.0006802253425121308,0.0006802253425121308,4.0192841073204235,103.62115138296205
5000,500,5,H200,Residential,fixed-point,16.03,0.05255666766315699,0.0034104585647583008,0.008230850100517273,0.02783253937959671,0.0332,1.6300000000000001,0.00029011381169160205,5.802276233832041e-08,4.5643498500188194e-05,0.004639364592730999,0.004639364592730999,4.0192841073204235,103.95737012295841
5000,500,5,H200,Enterprise,floating-point,1.605,0.0046604706440120935,0.00011872624357541402,0.0005199133108059565,0.02783253937959671,0.00532,0.165,0.000290470818678538,5.8094163735707605e-08,4.6075632174809776e-05,0.0006802253425121308,0.0006802253425121308,1.12176713311217,11.15999440875378
5000,500,5,H200,Enterprise,fixed-point,1.605,0.05255666766315699,0.0034104585647583008,0.008230850100517273,0.02783253937959671,0.00532,0.165,0.00029011381169160205,5.802276233832041e-08,4.5643498500188194e-05,0.004639364592730999,0.004639364592730999,1.12176713311217,11.496213148750133
5000,500,5,H200,DataCenter,floating-point,0.1605,0.0046604706440120935,0.00011872624357541402,0.0005199133108059565,0.02783253937959671,0.000532,0.0165,0.000290470818678538,5.8094163735707605e-08,4.6075632174809776e-05,0.0006802253425121308,0.0006802253425121308,0.6105265980359207,1.6703898736775311
5000,500,5,H200,DataCenter,fixed-point,0.1605,0.05255666766315699,0.0034104585647583008,0.008230850100517273,0.02783253937959671,0.000532,0.0165,0.00029011381169160205,5.802276233832041e-08,4.5643498500188194e-05,0.004639364592730999,0.004639364592730999,0.6105265980359207,2.006608613673885
5000,500,5,NVIDIA H100,Residential,floating-point,16.03,0.008747416804544628,0.000181336576739947,0.0007872556646664938,0.0342055041808635,0.0332,1.6300000000000001,0.00035318608085314435,7.063721617062887e-08,7.217936217784882e-05,0.0008935805410146714,0.0008935805410146714,4.0192841073204235,103.65431782770074
5000,500,5,NVIDIA H100,Residential,fixed-point,16.03,0.058242901624180374,0.0038169659674167633,0.009141801546017328,0.0342055041808635,0.0332,1.6300000000000001,0.0003627917418877284,7.255834837754568e-08,5.804250637690226e-05,0.0019462842494249342,0.0019462842494249342,4.0192841073204235,103.99150144136516
5000,500,5,NVIDIA H100,Enterprise,floating-point,1.605,0.008747416804544628,0.000181336576739947,0.0007872556646664938,0.0342055041808635,0.00532,0.165,0.00035318608085314435,7.063721617062887e-08,7.217936217784882e-05,0.0008935805410146714,0.0008935805410146714,1.12176713311217,11.193160853492484
5000,500,5,NVIDIA H100,Enterprise,fixed-point,1.605,0.058242901624180374,0.0038169659674167633,0.009141801546017328,0.0342055041808635,0.00532,0.165,0.0003627917418877284,7.255834837754568e-08,5.804250637690226e-05,0.0019462842494249342,0.0019462842494249342,1.12176713311217,11.530344467156894
5000,500,5,NVIDIA H100,DataCenter,floating-point,0.1605,0.008747416804544628,0.000181336576739947,0.0007872556646664938,0.0342055041808635,0.000532,0.0165,0.00035318608085314435,7.063721617062887e-08,7.217936217784882e-05,0.0008935805410146714,0.0008935805410146714,0.6105265980359207,1.7035563184162372
5000,500,5,NVIDIA H100,DataCenter,fixed-point,0.1605,0.058242901624180374,0.0038169659674167633,0.009141801546017328,0.0342055041808635,0.000532,0.0165,0.0003627917418877284,7.255834837754568e-08,5.804250637690226e-05,0.0019462842494249342,0.0019462842494249342,0.6105265980359207,2.040739932080646
5000,500,8,A40,Residential,floating-point,16.03,0.5151703041046858,0.0004558937973342836,0.05303638939512893,0.7819825742393732,0.0332,1.6300000000000001,0.0022767664049752057,4.5535328099504115e-07,0.00024297998752444982,0.0016128759831190108,0.0016128759831190108,3.167962041295114,106.76164226278392
5000,500,8,A40,Residential,fixed-point,16.03,0.08056041859090328,0.0038735952111892402,0.007752895995508879,0.7819825742393732,0.0332,1.6300000000000001,0.002107701206114143,4.2154024122282867e-07,0.00023166839964687823,0.004062405973672867,0.004062405973672867,3.167962041295114,104.03714661171118
5000,500,8,A40,Enterprise,floating-point,1.605,0.5151703041046858,0.0004558937973342836,0.05303638939512893,0.7819825742393732,0.00532,0.165,0.0022767664049752057,4.5535328099504115e-07,0.00024297998752444982,0.0016128759831190108,0.0016128759831190108,0.8841663345965829,14.914206556085398
5000,500,8,A40,Enterprise,fixed-point,1.605,0.08056041859090328,0.0038735952111892402,0.007752895995508879,0.7819825742393732,0.00532,0.165,0.002107701206114143,4.2154024122282867e-07,0.00023166839964687823,0.004062405973672867,0.004062405973672867,0.8841663345965829,12.189710905012623
5000,500,8,A40,DataCenter,floating-point,0.1605,0.5151703041046858,0.0004558937973342836,0.05303638939512893,0.7819825742393732,0.000532,0.0165,0.0022767664049752057,4.5535328099504115e-07,0.00024297998752444982,0.0016128759831190108,0.0016128759831190108,0.4812113391676308,5.532887560656445
5000,500,8,A40,DataCenter,fixed-point,0.1605,0.08056041859090328,0.0038735952111892402,0.007752895995508879,0.7819825742393732,0.000532,0.0165,0.002107701206114143,4.2154024122282867e-07,0.00023166839964687823,0.004062405973672867,0.004062405973672867,0.4812113391676308,2.8083919095836705
5000,500,8,A100 80GB PCIe,Residential,floating-point,16.03,0.01512194685637951,0.00021996969978014627,0.0015109702944755554,0.05061488337814808,0.0332,1.6300000000000001,0.0007575924197832743,1.5151848395665487e-07,9.546925624211629e-05,0.0014488509856164455,0.0014488509856164455,3.167962041295114,102.86463362580493
5000,500,8,A100 80GB PCIe,Residential,fixed-point,16.03,0.07154563292860985,0.004821321616570155,0.009509965777397156,0.05061488337814808,0.0332,1.6300000000000001,0.0007565195361773173,1.5130390723546346e-07,9.827315807342529e-05,0.00307129193097353,0.00307129193097353,3.167962041295114,103.24746571829175
5000,500,8,A100 80GB PCIe,Enterprise,floating-point,1.605,0.01512194685637951,0.00021996969978014627,0.0015109702944755554,0.05061488337814808,0.00532,0.165,0.0007575924197832743,1.5151848395665487e-07,9.546925624211629e-05,0.0014488509856164455,0.0014488509856164455,0.8841663345965829,11.017197919106392
5000,500,8,A100 80GB PCIe,Enterprise,fixed-point,1.605,0.07154563292860985,0.004821321616570155,0.009509965777397156,0.05061488337814808,0.00532,0.165,0.0007565195361773173,1.5130390723546346e-07,9.827315807342529e-05,0.00307129193097353,0.00307129193097353,0.8841663345965829,11.400030011593211
5000,500,8,A100 80GB PCIe,DataCenter,floating-point,0.1605,0.01512194685637951,0.00021996969978014627,0.0015109702944755554,0.05061488337814808,0.000532,0.0165,0.0007575924197832743,1.5151848395665487e-07,9.546925624211629e-05,0.0014488509856164455,0.0014488509856164455,0.4812113391676308,1.6358789236774411
5000,500,8,A100 80GB PCIe,DataCenter,fixed-point,0.1605,0.07154563292860985,0.004821321616570155,0.009509965777397156,0.05061488337814808,0.000532,0.0165,0.0007565195361773173,1.5130390723546346e-07,9.827315807342529e-05,0.00307129193097353,0.00307129193097353,0.4812113391676308,2.0187110161642594
5000,500,8,H200,Residential,floating-point,16.03,0.0046604706440120935,0.00011872624357541402,0.0005199133108059565,0.02783253937959671,0.0332,1.6300000000000001,0.000290470818678538,5.8094163735707605e-08,4.6075632174809776e-05,0.0006802253425121308,0.0006802253425121308,3.167962041295114,102.76982931693674
5000,500,8,H200,Residential,fixed-point,16.03,0.05255666766315699,0.0034104585647583008,0.008230850100517273,0.02783253937959671,0.0332,1.6300000000000001,0.00029011381169160205,5.802276233832041e-08,4.5643498500188194e-05,0.004639364592730999,0.004639364592730999,3.167962041295114,103.10604805693309
5000,500,8,H200,Enterprise,floating-point,1.605,0.0046604706440120935,0.00011872624357541402,0.0005199133108059565,0.02783253937959671,0.00532,0.165,0.000290470818678538,5.8094163735707605e-08,4.6075632174809776e-05,0.0006802253425121308,0.0006802253425121308,0.8841663345965829,10.922393610238194
5000,500,8,H200,Enterprise,fixed-point,1.605,0.05255666766315699,0.0034104585647583008,0.008230850100517273,0.02783253937959671,0.00532,0.165,0.00029011381169160205,5.802276233832041e-08,4.5643498500188194e-05,0.004639364592730999,0.004639364592730999,0.8841663345965829,11.258612350234547
5000,500,8,H200,DataCenter,floating-point,0.1605,0.0046604706440120935,0.00011872624357541402,0.0005199133108059565,0.02783253937959671,0.000532,0.0165,0.000290470818678538,5.8094163735707605e-08,4.6075632174809776e-05,0.0006802253425121308,0.0006802253425121308,0.4812113391676308,1.5410746148092413
5000,500,8,H200,DataCenter,fixed-point,0.1605,0.05255666766315699,0.0034104585647583008,0.008230850100517273,0.02783253937959671,0.000532,0.0165,0.00029011381169160205,5.802276233832041e-08,4.5643498500188194e-05,0.004639364592730999,0.004639364592730999,0.4812113391676308,1.8772933548055952
5000,500,8,NVIDIA H100,Residential,floating-point,16.03,0.008747416804544628,0.000181336576739947,0.0007872556646664938,0.0342055041808635,0.0332,1.6300000000000001,0.00035318608085314435,7.063721617062887e-08,7.217936217784882e-05,0.0008935805410146714,0.0008935805410146714,3.167962041295114,102.80299576167542
5000,500,8,NVIDIA H100,Residential,fixed-point,16.03,0.058242901624180374,0.0038169659674167633,0.009141801546017328,0.0342055041808635,0.0332,1.6300000000000001,0.0003627917418877284,7.255834837754568e-08,5.804250637690226e-05,0.0019462842494249342,0.0019462842494249342,3.167962041295114,103.14017937533984
5000,500,8,NVIDIA H100,Enterprise,floating-point,1.605,0.008747416804544628,0.000181336576739947,0.0007872556646664938,0.0342055041808635,0.00532,0.165,0.00035318608085314435,7.063721617062887e-08,7.217936217784882e-05,0.0008935805410146714,0.0008935805410146714,0.8841663345965829,10.955560054976898
5000,500,8,NVIDIA H100,Enterprise,fixed-point,1.605,0.058242901624180374,0.0038169659674167633,0.009141801546017328,0.0342055041808635,0.00532,0.165,0.0003627917418877284,7.255834837754568e-08,5.804250637690226e-05,0.0019462842494249342,0.0019462842494249342,0.8841663345965829,11.292743668641307
5000,500,8,NVIDIA H100,DataCenter,floating-point,0.1605,0.008747416804544628,0.000181336576739947,0.0007872556646664938,0.0342055041808635,0.000532,0.0165,0.00035318608085314435,7.063721617062887e-08,7.217936217784882e-05,0.0008935805410146714,0.0008935805410146714,0.4812113391676308,1.5742410595479475
5000,500,8,NVIDIA H100,DataCenter,fixed-point,0.1605,0.058242901624180374,0.0038169659674167633,0.009141801546017328,0.0342055041808635,0.000532,0.0165,0.0003627917418877284,7.255834837754568e-08,5.804250637690226e-05,0.0019462842494249342,0.0019462842494249342,0.4812113391676308,1.9114246732123557
5000,500,10,A40,Residential,floating-point,16.03,0.5151703041046858,0.0004558937973342836,0.05303638939512893,0.7819825742393732,0.0332,1.6300000000000001,0.0022767664049752057,4.5535328099504115e-07,0.00024297998752444982,0.0016128759831190108,0.0016128759831190108,2.8373746679738767,106.43105488946269
5000,500,10,A40,Residential,fixed-point,16.03,0.08056041859090328,0.0038735952111892402,0.007752895995508879,0.7819825742393732,0.0332,1.6300000000000001,0.002107701206114143,4.2154024122282867e-07,0.00023166839964687823,0.004062405973672867,0.004062405973672867,2.8373746679738767,103.70655923838994
5000,500,10,A40,Enterprise,floating-point,1.605,0.5151703041046858,0.0004558937973342836,0.05303638939512893,0.7819825742393732,0.00532,0.165,0.0022767664049752057,4.5535328099504115e-07,0.00024297998752444982,0.0016128759831190108,0.0016128759831190108,0.7919006374943991,14.821940858983213
5000,500,10,A40,Enterprise,fixed-point,1.605,0.08056041859090328,0.0038735952111892402,0.007752895995508879,0.7819825742393732,0.00532,0.165,0.002107701206114143,4.2154024122282867e-07,0.00023166839964687823,0.004062405973672867,0.004062405973672867,0.7919006374943991,12.097445207910438
5000,500,10,A40,DataCenter,floating-point,0.1605,0.5151703041046858,0.0004558937973342836,0.05303638939512893,0.7819825742393732,0.000532,0.0165,0.0022767664049752057,4.5535328099504115e-07,0.00024297998752444982,0.0016128759831190108,0.0016128759831190108,0.4309953357704478,5.482671557259263
5000,500,10,A40,DataCenter,fixed-point,0.1605,0.08056041859090328,0.0038735952111892402,0.007752895995508879,0.7819825742393732,0.000532,0.0165,0.002107701206114143,4.2154024122282867e-07,0.00023166839964687823,0.004062405973672867,0.004062405973672867,0.4309953357704478,2.7581759061864872
5000,500,10,A100 80GB PCIe,Residential,floating-point,16.03,0.01512194685637951,0.00021996969978014627,0.0015109702944755554,0.05061488337814808,0.0332,1.6300000000000001,0.0007575924197832743,1.5151848395665487e-07,9.546925624211629e-05,0.0014488509856164455,0.0014488509856164455,2.8373746679738767,102.53404625248369
5000,500,10,A100 80GB PCIe,Residential,fixed-point,16.03,0.07154563292860985,0.004821321616570155,0.009509965777397156,0.05061488337814808,0.0332,1.6300000000000001,0.0007565195361773173,1.5130390723546346e-07,9.827315807342529e-05,0.00307129193097353,0.00307129193097353,2.8373746679738767,102.91687834497051
5000,500,10,A100 80GB PCIe,Enterprise,floating-point,1.605,0.01512194685637951,0.00021996969978014627,0.0015109702944755554,0.05061488337814808,0.00532,0.165,0.0007575924197832743,1.5151848395665487e-07,9.546925624211629e-05,0.0014488509856164455,0.0014488509856164455,0.7919006374943991,10.924932222004207
5000,500,10,A100 80GB PCIe,Enterprise,fixed-point,1.605,0.07154563292860985,0.004821321616570155,0.009509965777397156,0.05061488337814808,0.00532,0.165,0.0007565195361773173,1.5130390723546346e-07,9.827315807342529e-05,0.00307129193097353,0.00307129193097353,0.7919006374943991,11.307764314491026
5000,500,10,A100 80GB PCIe,DataCenter,floating-point,0.1605,0.01512194685637951,0.00021996969978014627,0.0015109702944755554,0.05061488337814808,0.000532,0.0165,0.0007575924197832743,1.5151848395665487e-07,9.546925624211629e-05,0.0014488509856164455,0.0014488509856164455,0.4309953357704478,1.585662920280258
5000,500,10,A100 80GB PCIe,DataCenter,fixed-point,0.1605,0.07154563292860985,0.004821321616570155,0.009509965777397156,0.05061488337814808,0.000532,0.0165,0.0007565195361773173,1.5130390723546346e-07,9.827315807342529e-05,0.00307129193097353,0.00307129193097353,0.4309953357704478,1.9684950127670762
